"SourcePath","CU_ID","CU_HASH","Included","Dest","Handling","Score","Status","Reason"
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/同步（Synchronization）感覺與比例::U077","1a5c2da78c5a","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-1a5c2da78c5a","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/世界規則：屍骸化、命運修正力::U078","00ae48c0fe1c","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-00ae48c0fe1c","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/世界規則：屍骸化、命運修正力::U079","4d2bbeea8135","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-4d2bbeea8135","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/世界規則：屍骸化、命運修正力::U080","48791815588c","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-48791815588c","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/世界規則：屍骸化、命運修正力::U081","11fa62aa47a6","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-11fa62aa47a6","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/叙事手法：共享印證（Sharing Validation）做主軸::U082","cb463e734514","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-cb463e734514","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/叙事手法：共享印證（Sharing Validation）做主軸::U083","b3c957e1404e","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-b3c957e1404e","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/魔法的立意矛盾::U084","0e86b91af3a5","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-0e86b91af3a5","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/魔法的立意矛盾::U085","42505f109b77","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-42505f109b77","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/魔法的立意矛盾::U086","4e3e7e83cf35","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-4e3e7e83cf35","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/魔法的立意矛盾::U087","fe8bf731e829","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-fe8bf731e829","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/命名（Naming）與「儀式化行動」::U088","fded5f5c610d","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-fded5f5c610d","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/命名（Naming）與「儀式化行動」::U089","aa6d5811189f","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-aa6d5811189f","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/命名（Naming）與「儀式化行動」::U090","6084bc374f91","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-6084bc374f91","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/命名（Naming）與「儀式化行動」::U091","e760f1388036","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-e760f1388036","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/命名（Naming）與「儀式化行動」::U092","5a12c31e49c8","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-5a12c31e49c8","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/Alpha/Beta 與鏡、陰影的整合方向::U093","449e486c1b5f","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-449e486c1b5f","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/Alpha/Beta 與鏡、陰影的整合方向::U094","306ebb26b326","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-306ebb26b326","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/Alpha/Beta 與鏡、陰影的整合方向::U095","ae8511efb462","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-ae8511efb462","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/Alpha/Beta 與鏡、陰影的整合方向::U096","02194e8fd0d6","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-02194e8fd0d6","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/角色/美術落地：雙時間線元素混血::U097","7d6917a346fe","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-7d6917a346fe","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/角色/美術落地：雙時間線元素混血::U098","e3e529d3d934","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-e3e529d3d934","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/角色/美術落地：雙時間線元素混血::U099","4b9ee728ffc9","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-4b9ee728ffc9","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/角色/美術落地：雙時間線元素混血::U100","c2286e8a3714","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-c2286e8a3714","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/角色/美術落地：雙時間線元素混血::U101","9189fa93fec6","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-9189fa93fec6","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/遊戲化展望（未定，但方向清楚）::U102","a571ee739590","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-a571ee739590","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/遊戲化展望（未定，但方向清楚）::U103","b1202f4a7286","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-b1202f4a7286","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/遊戲化展望（未定，但方向清楚）::U104","47dc0bd5fba2","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-47dc0bd5fba2","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/遊戲化展望（未定，但方向清楚）::U105","27f44cf38c4d","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-27f44cf38c4d","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/結局方向（Integration / Return to Alpha）::U106","21504a15f45e","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-21504a15f45e","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/結局方向（Integration / Return to Alpha）::U107","751b712ecaf3","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-751b712ecaf3","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/二、v0.1 文檔核心內容/結局方向（Integration / Return to Alpha）::U108","58b63e273b96","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-58b63e273b96","ARCHIVED","1","PASS","structural-unit-archived"
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要::U109","2d8f2072cfd1","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-2d8f2072cfd1","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點::U110","78ce41c3b0e1","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-78ce41c3b0e1","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/1. 為何要深化Alpha線？::U111","1d182f48faed","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-1d182f48faed","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/1. 為何要深化Alpha線？::U112","b618b74d9aec","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-b618b74d9aec","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/1. 為何要深化Alpha線？::U113","ab285da6abfa","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-ab285da6abfa","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/1. 為何要深化Alpha線？::U114","2d6839cf0789","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-2d6839cf0789","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/2. Alpha/Beta關係應該是什麼？::U115","a69073205533","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-a69073205533","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/2. Alpha/Beta關係應該是什麼？::U116","58403d484d66","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-58403d484d66","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/2. Alpha/Beta關係應該是什麼？::U117","a6231d30929a","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-a6231d30929a","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/2. Alpha/Beta關係應該是什麼？::U118","319380b2b527","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-319380b2b527","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/3. 晴香的道德困境::U119","3cd5d524e5cc","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-3cd5d524e5cc","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/3. 晴香的道德困境::U120","83b507b4e6b2","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-83b507b4e6b2","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/3. 晴香的道德困境::U121","2af53c76a275","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-2af53c76a275","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/3. 晴香的道德困境::U122","938840f2cdb5","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-938840f2cdb5","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/4. 如何避免角色重疊？::U123","743b2076a8ea","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-743b2076a8ea","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/4. 如何避免角色重疊？::U124","59b079c986c5","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-59b079c986c5","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/4. 如何避免角色重疊？::U125","42498a062188","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-42498a062188","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/4. 如何避免角色重疊？::U126","33aadff6ba56","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-33aadff6ba56","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/5. 凜的設定調整::U127","38f07e50b396","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-38f07e50b396","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/5. 凜的設定調整::U128","08c9e6ae2f24","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-08c9e6ae2f24","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/5. 凜的設定調整::U129","85918a112e95","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-85918a112e95","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/三、設計推導過程摘要/關鍵討論點/5. 凜的設定調整::U130","58b63e273b96","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-58b63e273b96","ARCHIVED","1","PASS","structural-unit-archived"
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/四、整合原則總結::U131","9f172e37aa75","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-9f172e37aa75","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/四、整合原則總結/內容取捨標準::U132","a94b670837b6","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-a94b670837b6","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/四、整合原則總結/內容取捨標準::U133","e63bd4c6d661","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-e63bd4c6d661","REPHRASED","1","PASS",""
"backup/archive/15_Alpha_Beta_Discussion_Archive.md","15_Alpha_Beta_Discussion_Archive::HAlpha/Beta線討論歸檔/四、整合原則總結/內容取捨標準::U134","f12f80c0c9b4","YES","legacy/source-backup-archive-15-alpha-beta-discussion-archive-md.md#cu-f12f80c0c9b4","REPHRASED","1","PASS",""
